status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
1,-0.2250675482234314,2,3,-0.5997000510234387,1,1,4,1,1,1,1,0,2,1,1,1,2,0,0,1
1,0.2778142626035009,4,4,0.6556696114679765,1,1,3,1,0,3,3,0,2,2,3,2,1,1,0,0
0,0.7806960734304331,4,1,2.5967453921269716,1,4,3,1,0,4,3,0,2,2,3,3,2,1,0,0
1,-0.7279493590503636,2,0,-0.6513917430083793,3,2,2,0,0,2,1,0,2,1,1,2,1,0,0,1
1,0.2778142626035009,2,9,0.47562779992859155,4,2,2,1,0,3,1,0,2,1,3,3,1,1,0,1
3,-0.7279493590503636,2,4,0.056467957438460725,0,4,2,1,0,3,2,0,2,1,1,3,1,0,0,0
3,-1.230831169877296,4,7,-0.7705991143205894,1,2,2,0,0,4,1,0,2,1,1,1,1,0,0,0
0,2.28934150591123,1,9,1.563614840754485,1,3,2,0,2,4,2,0,2,0,1,2,1,0,0,1
0,-0.2250675482234314,1,3,-0.5926671677601815,1,2,4,1,0,3,2,0,0,1,1,2,1,0,0,1
1,-0.47650845363689753,4,4,-0.6605344912506137,1,2,4,1,0,2,1,0,2,1,2,2,1,0,0,0
2,-1.063203899601652,2,4,-0.8715209891483305,1,3,4,0,2,2,0,0,2,1,1,1,1,0,0,0
2,-0.2250675482234314,3,0,-0.11935412414296998,0,4,4,1,0,4,2,0,2,1,1,2,2,0,0,0
2,2.037900600497764,2,4,-0.07293709460547228,2,2,4,1,2,4,1,1,2,0,1,2,1,0,0,1
2,0.2778142626035009,3,9,0.5181767436712977,0,2,4,1,0,2,1,0,0,1,2,3,1,1,0,0
2,-0.2250675482234314,4,9,-0.4752180172637857,0,2,4,1,0,4,0,0,0,1,2,2,1,0,0,0
2,1.2835778842573655,2,7,-0.33948337028292125,1,3,3,1,0,1,2,0,2,1,2,2,2,0,0,0
2,-0.7279493590503636,2,0,-0.8265105362634843,1,4,4,1,0,4,2,0,0,1,1,1,2,0,0,1
0,-0.7279493590503636,2,3,-0.5691070088282697,1,2,2,0,1,3,1,0,2,1,1,2,1,0,0,0
1,-0.47650845363689753,2,3,-0.18651815930707652,1,1,2,1,0,3,1,0,0,1,2,1,1,0,0,0
2,-0.2250675482234314,2,4,-0.8342467078530672,1,2,4,1,2,2,0,0,2,1,1,1,1,0,0,0
2,-1.063203899601652,2,4,-0.6415457064398192,1,2,4,1,2,2,0,0,2,1,1,2,1,0,1,0
1,-0.9793902644638298,2,3,-0.6770617669192682,1,4,1,1,0,4,2,1,2,1,1,2,1,0,0,0
1,0.2778142626035009,4,4,-0.2322319005182485,4,4,2,1,0,2,2,0,2,1,1,2,1,0,0,0
1,-0.47650845363689753,2,4,0.1158958210129843,1,4,4,0,0,2,2,0,0,0,1,3,1,1,0,0
1,0.2778142626035009,2,0,-0.6489302338662393,1,2,2,1,2,2,0,0,2,1,1,2,1,1,0,0
3,-1.230831169877296,2,3,-0.3946915038994905,1,2,2,1,0,2,0,0,2,1,1,2,1,1,0,0
1,-0.7279493590503636,4,7,-0.43126249686842805,0,3,4,0,0,2,2,0,2,1,1,2,1,0,0,0
1,0.2778142626035009,4,0,-0.4565808766161541,4,4,4,1,0,4,0,0,2,1,1,2,1,1,0,0
3,-1.230831169877296,4,0,-0.6735453252876396,2,4,2,1,0,4,2,0,2,1,2,2,2,1,0,0
0,1.2835778842573655,2,7,-0.4435700425791282,0,4,4,1,0,4,3,0,2,1,1,3,1,1,0,1
0,-0.7279493590503636,0,6,-0.7491488203676547,1,3,4,1,0,3,0,0,2,1,2,2,1,0,0,1
1,-0.47650845363689753,2,1,-0.6816331410403854,0,4,4,1,0,4,3,0,0,2,1,2,2,0,0,0
0,-1.230831169877296,4,4,-0.7276985264147202,0,4,4,1,0,4,0,0,2,1,2,2,1,1,0,0
0,1.2835778842573655,2,0,0.0037213329640315134,1,3,2,1,0,4,3,0,0,2,1,3,2,1,0,0
1,1.5350187896708316,2,1,-0.23539669798671425,3,2,4,1,0,4,2,1,2,1,1,2,1,0,0,0
2,-0.9793902644638298,2,0,-0.5940737444128329,0,1,4,1,0,2,0,0,2,1,1,0,1,0,0,0
1,-1.230831169877296,4,4,-0.8926196389381023,0,4,4,1,0,4,3,0,2,2,2,2,1,0,0,0
2,-0.7279493590503636,2,0,0.9985226705517665,1,3,2,1,0,2,2,0,2,1,1,2,1,0,0,0
2,-0.9793902644638298,2,4,-0.7146876923776944,1,4,4,0,0,4,0,0,2,1,1,2,1,0,0,0
2,0.2778142626035009,2,0,-0.662292712066428,1,1,3,0,0,4,2,0,2,1,1,1,1,1,0,1
1,0.2778142626035009,3,9,-0.09157423525310393,0,2,4,1,0,4,0,0,2,1,2,2,2,1,0,0
1,0.2778142626035009,2,0,-0.6025132043287416,4,3,4,0,0,3,2,0,2,1,1,2,2,1,0,0
1,-1.230831169877296,3,4,-0.8110381930843183,1,2,3,0,0,2,0,1,2,1,1,2,1,0,0,0
2,0.529255168016967,2,9,-0.24981410867639156,1,1,4,0,0,1,1,0,2,1,1,2,2,1,0,0
0,-0.2250675482234314,0,3,-0.04375062906295478,1,1,1,0,0,4,1,0,2,0,1,2,1,0,0,1
3,0.7806960734304331,3,9,-0.46783348983736567,1,4,4,1,0,4,0,0,2,1,1,3,1,1,0,1
1,-0.7279493590503636,4,4,-0.702731790830157,0,4,4,0,0,2,0,0,2,1,2,2,1,1,0,0
1,-0.7279493590503636,4,4,-0.8866416881643336,1,4,4,1,0,4,0,0,2,1,3,2,1,0,0,0
2,-0.47650845363689753,2,6,-0.606381290123533,2,2,4,1,2,2,0,1,2,1,1,2,1,0,0,0
1,-0.47650845363689753,4,4,-0.4956133787272317,1,4,4,1,0,4,2,0,2,1,2,2,1,1,0,0
1,-0.7279493590503636,2,0,-0.9137182887278739,1,2,4,1,0,2,0,0,2,1,1,1,1,0,0,0
2,1.2835778842573655,3,0,1.474648867474281,1,2,2,0,0,2,1,0,2,0,1,2,1,0,0,0
1,-0.7279493590503636,2,9,-0.5965352535549729,1,3,2,1,0,4,2,0,2,1,1,2,1,1,0,0
0,1.2835778842573655,4,1,2.2472110939430876,1,3,4,1,0,4,2,1,2,1,2,2,1,1,0,1
1,-1.230831169877296,0,4,-0.9889701396447262,1,4,4,1,0,4,2,0,2,1,1,1,1,0,0,0
1,-0.47650845363689753,2,7,0.48688041314980307,2,2,3,1,0,2,1,0,2,1,1,3,1,1,0,1
0,-0.2250675482234314,3,7,1.840007153000494,0,2,1,0,0,2,2,1,2,0,2,2,1,1,0,0
2,1.2835778842573655,2,7,0.16618093634527348,0,2,2,1,0,2,2,0,2,1,1,2,1,0,0,0
1,2.28934150591123,3,4,3.344340883011215,3,3,4,1,0,1,2,0,2,1,1,3,1,1,0,0
0,1.7864596950842977,2,3,1.6328887408975685,1,3,2,1,2,4,1,0,2,2,1,2,2,0,0,0
1,3.2951051275650944,2,4,2.428307837971961,2,3,2,0,0,4,0,1,2,1,1,2,1,1,0,0
2,0.2778142626035009,2,0,-0.7006219258511799,1,1,4,1,0,2,0,1,1,1,1,1,1,0,0,1
1,1.2835778842573655,2,4,0.12539021341838155,1,4,4,1,0,2,2,0,2,1,1,2,1,0,0,0
2,-0.7279493590503636,4,3,0.1331263850079645,1,4,1,1,0,4,2,0,2,0,3,2,1,1,0,0
1,-0.7279493590503636,2,4,-0.82721382458981,0,2,4,0,0,2,2,1,2,1,1,2,1,0,0,0
0,0.2778142626035009,1,4,-0.5951286769023215,1,3,4,1,2,4,2,1,0,0,1,1,1,0,0,1
0,-0.7279493590503636,4,0,-0.3753510749255331,1,2,4,1,0,4,1,0,0,1,2,1,1,0,1,0
1,1.2835778842573655,0,6,-0.21992435480754835,1,2,4,1,0,2,2,0,2,1,2,2,1,0,0,0
1,-0.7279493590503636,2,0,-0.7516103295097948,1,2,3,1,0,2,0,0,2,1,2,2,1,1,0,0
2,-0.2250675482234314,2,3,-0.08348641950035812,1,3,2,0,0,4,0,0,2,0,1,2,1,0,0,0
1,-0.7279493590503636,2,4,-0.33737350530394405,0,2,4,1,0,4,3,0,2,2,1,2,1,1,0,0
2,-0.8955766293260078,2,3,-0.603919780981393,1,2,4,1,0,2,2,0,2,1,1,1,1,0,0,0
2,-0.2250675482234314,2,0,-0.7723573351364036,0,2,4,0,0,2,1,0,2,1,1,2,1,0,0,1
2,2.28934150591123,3,9,1.2105641009389718,0,2,4,1,0,4,3,0,2,2,1,2,2,1,0,0
0,1.2835778842573655,3,9,-0.3844938231677675,1,3,2,1,0,1,2,1,2,1,2,2,1,1,0,1
0,0.2778142626035009,2,0,0.5550993808033982,1,3,2,1,1,3,1,0,2,1,1,2,1,1,0,1
2,2.28934150591123,0,9,3.9322899238195195,1,2,2,1,0,2,2,0,2,1,1,2,1,1,0,1
0,-0.7279493590503636,4,0,-0.895784436406568,1,4,4,1,0,3,1,0,2,1,2,2,1,0,0,1
2,-0.2250675482234314,2,7,-0.7030834349933199,0,2,4,1,0,4,3,0,2,2,1,2,1,0,0,0
2,0.026373357190034745,2,9,-0.1657711536804677,2,4,4,1,0,2,2,0,0,0,2,1,1,0,0,1
2,-0.2250675482234314,2,0,1.0625219082474073,1,3,3,1,0,3,0,0,2,0,1,1,1,0,0,0
0,-0.2250675482234314,2,7,-0.8750374307799592,1,0,4,0,0,1,0,0,2,1,1,0,1,0,0,1
1,-0.7279493590503636,3,1,-0.6102493759183245,1,2,4,1,0,4,0,0,2,0,1,2,1,0,0,0
0,-0.7279493590503636,2,4,-0.8922679947749393,1,2,4,1,0,2,0,0,2,1,1,1,1,0,0,0
1,-0.8117629941881858,4,4,-0.7329731888621631,2,0,4,0,0,4,0,0,2,1,3,1,1,0,0,0
1,0.026373357190034745,2,4,-0.027574997557463152,0,4,4,1,0,3,1,0,2,1,1,2,1,1,0,0
0,-0.2250675482234314,4,3,-0.3918783505941876,1,2,4,0,0,4,0,1,2,0,2,2,1,0,0,1
2,-0.7279493590503636,2,4,-0.8694111241693534,3,2,4,1,0,3,0,0,2,1,1,1,1,0,0,1
2,1.2835778842573655,2,1,1.3044530925034559,1,2,2,1,0,2,2,0,2,0,1,3,1,1,0,0
3,-0.9793902644638298,2,4,-0.7428192254307233,2,4,2,1,0,4,0,0,2,1,1,2,1,0,0,0
0,-0.2250675482234314,2,0,-0.7111712507460657,1,1,4,0,0,3,2,1,2,0,1,2,1,1,0,1
0,-0.7279493590503636,2,4,-0.36023037590953005,1,2,4,1,0,3,1,1,2,1,1,1,1,0,0,0
1,0.2778142626035009,4,1,0.2825751543521806,0,3,3,1,0,4,1,0,2,1,2,2,1,1,0,0
0,-0.47650845363689753,2,4,-0.7684892493416121,1,1,4,1,0,2,0,0,2,1,1,2,1,0,1,0
2,0.2778142626035009,2,4,-0.12040905663245857,2,1,2,1,0,1,2,0,2,1,1,2,1,0,0,0
0,-0.7279493590503636,0,4,1.0410716142944727,1,2,4,1,0,2,1,0,2,0,2,2,1,1,0,1
2,0.2778142626035009,4,1,1.5892848646653739,4,4,2,0,0,4,3,0,2,0,1,2,1,0,0,0
0,-0.7279493590503636,2,0,-0.6563147612926593,1,3,2,1,0,3,2,0,2,1,1,2,1,0,0,1
0,0.7806960734304331,2,3,1.0941698829320647,0,4,4,1,0,4,1,0,2,1,1,2,1,0,0,1
2,-0.2250675482234314,2,9,0.4221778871278366,1,4,1,1,1,1,0,0,0,1,1,3,1,1,0,0
2,2.28934150591123,2,9,4.372196771936259,1,2,2,1,0,2,2,1,2,1,1,2,1,1,0,1
1,-0.7279493590503636,2,4,-0.8560486459691646,1,4,4,1,0,4,2,0,2,1,1,2,1,0,0,0
0,0.026373357190034745,4,0,-0.5754366037652012,1,4,4,1,0,3,2,0,2,1,2,2,1,1,0,0
2,-0.7279493590503636,2,4,1.1356638941852824,0,0,2,1,0,1,3,0,2,1,1,3,1,1,0,1
1,-0.2250675482234314,2,4,-0.6207987008132103,1,1,3,1,0,4,0,0,2,1,1,2,1,1,0,0
1,0.2778142626035009,2,1,0.7717121853117208,0,0,2,0,0,4,1,0,2,0,1,3,1,1,0,0
1,-1.230831169877296,2,8,-0.7034350791564827,0,0,4,1,0,4,1,0,2,1,1,3,2,1,0,0
1,1.0321369788438992,3,9,-0.16682608616995628,1,2,2,0,0,2,2,0,2,1,2,2,1,1,0,0
2,-0.7279493590503636,2,3,-0.46291047155308557,1,2,4,1,0,2,1,0,2,1,1,1,1,0,0,1
3,0.7806960734304331,4,4,-0.07786011288975234,1,4,4,1,0,4,1,0,2,1,1,2,1,0,0,0
0,0.2778142626035009,2,0,-0.7143360482145314,1,1,4,0,0,4,1,1,2,0,1,2,1,0,0,1
0,-0.3926948184990755,4,0,-0.21570462484959402,1,4,2,1,2,4,1,0,0,0,1,2,1,1,0,1
0,-0.7279493590503636,2,7,-0.898245945548708,1,2,4,1,0,4,2,0,2,0,1,1,2,0,0,1
2,-0.9793902644638298,2,4,-0.5515248006701267,1,1,4,0,0,2,2,1,2,1,1,2,1,1,0,1
1,-1.230831169877296,2,0,-0.9024656755066623,1,0,1,0,0,4,0,0,2,1,1,0,1,1,0,0
1,0.026373357190034745,3,9,-0.23152861219192278,3,1,4,1,0,2,0,0,0,1,1,1,2,0,0,1
1,0.2778142626035009,4,2,1.0815106930582017,1,0,4,1,1,2,3,0,0,1,2,3,1,1,0,0
0,0.2778142626035009,2,3,-0.0015533294834114077,1,1,4,0,0,4,0,1,2,0,1,1,1,1,0,1
2,-0.8955766293260078,2,0,1.431044991242086,1,0,2,1,0,4,3,0,0,2,1,3,1,1,0,0
2,-0.6441357239125416,2,4,-0.3999661663469334,1,1,2,0,2,4,1,1,2,1,1,1,1,0,0,0
0,1.2835778842573655,4,3,1.0516209391893585,1,1,4,0,1,4,3,1,2,0,2,1,1,1,0,1
3,-0.7279493590503636,2,4,-0.07821175705291519,1,2,3,1,0,1,2,1,2,1,1,2,1,0,0,0
1,-0.7279493590503636,4,4,-0.9552122999810916,3,4,4,1,0,4,1,0,2,1,2,2,2,1,0,0
1,-0.7279493590503636,4,4,-0.45869074159513124,1,4,2,1,0,2,3,0,2,1,2,2,1,0,0,0
1,2.28934150591123,4,1,-0.17139746029107347,0,4,4,1,0,3,2,0,2,1,2,2,2,1,0,0
2,-0.47650845363689753,3,6,-0.6070845784498587,4,2,3,1,0,3,1,0,1,1,2,2,1,0,0,1
2,0.7806960734304331,3,9,-0.2586052127554631,2,4,4,1,0,2,1,0,1,1,2,2,1,0,0,0
1,0.2778142626035009,4,0,-0.6862045151615026,4,4,4,0,0,4,0,0,2,1,2,2,1,1,0,0
2,1.2835778842573655,2,0,3.217748984272585,0,2,1,1,0,4,3,0,2,2,1,2,1,1,0,1
3,-0.9793902644638298,0,4,-0.6686223070033596,1,1,4,1,0,2,2,0,2,1,2,3,1,1,0,1
0,0.529255168016967,4,9,-0.28005550670839763,1,4,4,1,0,4,2,0,1,1,4,3,2,1,0,0
1,-0.8955766293260078,2,0,-0.6591279145979623,1,2,2,0,0,4,2,0,2,1,1,2,1,1,0,0
0,0.2778142626035009,2,4,-0.30045086817184363,1,4,4,1,0,4,0,0,0,0,1,1,1,0,0,0
0,-0.9793902644638298,4,0,-0.15451854045925612,1,2,2,1,0,2,0,0,2,0,2,2,2,0,0,0
3,-0.2250675482234314,1,4,-0.6306447373817705,0,3,4,1,0,4,2,0,0,1,1,1,1,0,0,0
1,-1.230831169877296,3,9,-0.5258547767592378,2,2,1,1,0,2,0,0,2,1,2,1,1,0,0,0
3,-0.8955766293260078,4,4,-0.6651058653717309,0,3,4,1,0,2,1,0,2,1,2,2,1,1,0,0
0,0.2778142626035009,3,0,0.5737365214510298,1,2,3,1,0,4,3,0,2,2,2,2,2,0,0,1
1,-0.7279493590503636,2,3,-0.5283162859013778,1,3,3,0,0,4,0,0,2,1,1,1,1,0,0,0
2,-0.7279493590503636,2,8,-0.8736308541273077,0,4,4,1,0,4,1,0,2,1,2,2,1,0,0,0
1,1.2835778842573655,4,0,0.10429156362860988,1,3,4,1,0,4,2,0,2,1,2,2,1,1,0,0
1,-0.47650845363689753,3,4,-0.6190404799973961,1,2,4,1,0,3,0,0,0,1,2,2,1,0,0,0
1,0.7806960734304331,4,4,1.2320143948919065,0,3,2,1,0,3,1,0,2,1,2,2,1,0,0,0
1,1.2835778842573655,4,3,1.367397397709608,1,1,2,0,0,4,1,1,2,0,2,2,1,1,0,1
0,-0.47650845363689753,2,9,-0.8553453576428389,1,2,4,0,0,4,1,1,2,1,1,1,1,0,0,0
3,0.2778142626035009,2,3,-0.12181563328511001,1,4,3,1,0,4,3,0,2,2,1,2,1,0,0,0
2,1.2835778842573655,4,1,0.9007655931924909,1,2,3,1,0,4,2,0,2,1,2,2,1,1,0,0
1,0.2778142626035009,2,4,-0.04691542653142053,0,1,4,1,0,2,2,0,2,1,2,2,1,0,0,0
1,-0.47650845363689753,2,4,-0.6513917430083793,0,2,4,1,0,2,0,0,2,0,1,2,1,1,0,0
1,-0.2250675482234314,4,4,-0.2934179849085864,1,2,2,0,0,2,2,0,2,1,2,2,1,0,0,0
2,0.2778142626035009,4,0,0.22490551159347133,2,1,4,1,0,2,2,0,2,1,1,2,1,1,0,0
2,0.2778142626035009,2,4,-0.05148680065253773,2,1,3,1,0,2,2,1,2,0,1,2,1,1,0,1
1,0.6130688031547891,4,4,-0.17421061359637635,1,4,4,1,0,2,2,0,2,1,2,2,1,0,0,0
1,-0.7279493590503636,2,3,-0.5852826403337613,1,2,4,1,0,2,0,0,2,1,1,2,1,0,0,0
0,0.026373357190034745,2,4,-0.4935035137482545,1,2,3,0,0,2,0,0,2,1,2,2,1,1,0,1
2,0.2778142626035009,2,0,-0.1830017176754479,1,2,3,0,0,4,1,1,2,0,1,1,1,1,0,1
1,2.28934150591123,2,9,0.5645937732087954,1,0,3,1,0,2,2,0,0,0,1,3,1,1,0,1
0,0.2778142626035009,4,0,-0.7171492015198344,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,1
0,-0.5603220887747196,2,0,0.2583117070939432,1,0,1,1,0,4,3,1,2,2,1,2,1,0,0,0
1,0.2778142626035009,2,1,-0.1967158400387995,1,1,4,0,0,1,3,0,2,1,1,3,1,1,0,0
1,-0.7279493590503636,2,0,-0.3887135531257218,0,4,4,0,0,4,3,0,2,2,1,3,1,1,0,0
0,0.2778142626035009,4,4,-0.7058965882986228,4,4,4,0,0,4,1,0,2,0,2,3,1,1,0,0
1,0.2778142626035009,4,4,-0.12884851654836724,2,4,3,1,0,4,0,0,2,1,1,2,2,1,0,0
2,-0.2250675482234314,3,9,-0.2853301691558406,0,4,4,1,0,2,1,0,2,1,2,2,1,0,0,0
0,3.2951051275650944,2,9,1.4271769054472945,1,4,4,1,1,4,3,0,2,0,1,2,1,0,0,1
1,0.7806960734304331,4,1,1.5323185102329901,0,4,1,1,0,4,2,0,2,1,2,2,1,0,0,0
0,1.5350187896708316,4,3,3.847192036334107,0,3,4,1,0,4,1,0,2,1,2,3,1,1,0,0
2,-0.9793902644638298,4,7,-0.6109526642446502,1,4,2,0,0,3,2,0,2,1,2,3,1,1,0,1
2,2.28934150591123,0,9,0.21294961004593405,2,3,4,1,0,4,3,0,2,2,1,1,2,0,0,1
1,1.7864596950842977,4,3,0.2825751543521806,3,2,4,1,0,4,0,0,2,1,2,2,1,1,0,0
0,-1.230831169877296,2,0,-0.6556114729663336,0,0,4,0,0,3,1,0,2,1,1,3,1,1,0,0
1,0.2778142626035009,2,1,1.608976937802494,1,3,3,1,0,3,2,0,2,1,1,3,1,1,0,0
1,1.2835778842573655,2,0,-0.8191260088370642,3,4,4,1,0,4,1,0,2,1,1,2,1,0,0,0
1,-0.2250675482234314,1,0,1.132147452553654,1,4,2,1,0,4,3,0,0,1,2,3,2,1,0,1
1,0.2778142626035009,4,4,-0.28638510164532915,0,4,4,1,0,4,1,0,2,1,2,2,1,0,0,0
1,-0.47650845363689753,4,3,-0.1583866262540476,1,3,2,0,1,3,2,1,0,1,2,2,1,0,0,0
0,-0.7279493590503636,1,0,-0.8936745714275908,1,1,4,1,0,2,2,0,0,1,2,2,1,1,0,1
1,0.026373357190034745,2,1,-0.26809960516086034,0,4,4,1,0,4,0,0,2,1,1,3,1,1,0,0
2,-0.7279493590503636,2,4,-0.5993484068602758,1,1,1,1,0,1,0,1,2,0,1,2,1,0,0,1
2,-1.230831169877296,2,4,-0.7632145868941692,1,4,4,1,0,4,2,0,2,1,1,2,2,0,0,0
2,-0.7279493590503636,4,4,0.11765404182879861,1,2,1,0,0,1,0,1,2,1,1,1,1,0,0,0
2,-0.2250675482234314,2,4,-0.6812814968772225,1,4,4,1,2,2,0,0,2,1,1,1,1,0,0,0
1,1.7864596950842977,2,4,1.3811115200729596,0,3,2,1,0,4,1,0,2,0,1,2,1,1,0,0
2,0.2778142626035009,2,4,-0.4217681044630308,1,1,1,1,0,1,1,1,2,1,1,2,1,1,0,1
0,0.2778142626035009,1,3,-0.26563809601872035,3,2,4,1,0,4,0,1,1,1,1,2,1,1,0,0
3,0.2778142626035009,4,3,0.1331263850079645,0,4,4,1,1,4,3,1,2,0,2,2,1,0,0,0
1,0.2778142626035009,4,6,-0.41508686536293643,1,2,4,1,0,2,0,0,2,1,2,2,1,1,0,0
0,0.2778142626035009,2,2,-0.5216350468012835,1,4,4,0,2,4,0,0,2,1,1,1,1,1,0,0
1,0.2778142626035009,1,9,-0.5905573027812043,1,3,4,1,0,4,2,0,0,1,1,2,1,1,0,0
0,0.2778142626035009,1,9,-0.027223353394300293,1,2,4,1,0,2,1,0,2,0,1,2,1,1,0,1
1,2.28934150591123,2,4,2.4557360826986643,0,3,4,1,0,3,2,0,1,1,1,2,1,1,0,0
0,0.2778142626035009,2,0,-0.6531499638241937,0,2,4,0,0,2,1,0,2,1,1,2,1,0,0,1
1,0.026373357190034745,2,3,-0.35073598350413276,1,4,4,1,0,2,0,0,2,1,2,2,1,0,0,0
1,0.2778142626035009,3,0,-0.24629766704476294,1,4,4,1,0,4,2,0,2,1,2,1,2,0,0,1
0,1.2835778842573655,4,7,1.6972396227563722,1,2,3,0,0,2,3,0,2,1,2,3,1,1,0,1
2,2.28934150591123,1,9,1.1173783977008136,1,4,4,0,0,3,3,0,2,0,1,2,1,0,0,1
2,0.2778142626035009,4,3,0.5266162035872064,1,1,2,0,0,4,2,0,0,1,1,1,1,0,0,1
1,-0.7279493590503636,4,4,-0.8117414814106441,0,4,4,1,0,4,0,0,2,1,4,2,1,0,0,0
0,0.2778142626035009,2,1,-0.1154860383481785,1,3,2,1,0,1,3,0,2,2,1,3,1,1,0,0
2,-0.2250675482234314,0,0,-0.3377251494671069,2,1,3,0,0,3,2,0,2,1,2,2,1,0,0,1
1,1.2835778842573655,3,4,0.43061734704374527,1,2,4,1,0,2,2,0,2,1,2,3,1,1,0,1
1,1.2835778842573655,2,4,-0.296934426540215,0,2,4,0,0,4,2,0,2,1,1,2,1,0,0,0
1,0.2778142626035009,2,0,-0.3458129652198527,0,1,4,1,0,1,1,0,2,1,1,2,1,0,0,0
1,1.5350187896708316,2,1,1.8811495200905488,2,4,4,1,0,2,2,0,2,1,1,3,1,1,0,0
2,0.2778142626035009,4,7,0.8807218758922079,1,1,2,0,0,4,3,1,2,2,2,2,1,1,0,0
0,-0.7279493590503636,2,7,-0.7167975573566715,0,2,4,0,0,4,1,1,0,0,1,2,1,1,0,0
1,0.7806960734304331,2,4,-0.48225090052704295,0,4,4,1,0,4,2,0,2,1,1,2,1,1,0,0
0,-1.230831169877296,4,0,-0.8363565728320445,1,4,1,0,0,4,3,0,2,1,2,2,1,1,0,0
0,0.2778142626035009,3,4,-0.7786869300733351,1,1,4,1,0,4,0,0,1,1,1,2,1,0,0,1
0,3.2951051275650944,3,9,1.2650689462292155,1,4,3,1,0,4,3,0,2,1,2,2,1,1,0,1
0,-0.7279493590503636,2,4,-0.5480083590384981,3,4,3,1,0,1,0,0,2,1,1,2,1,0,0,0
1,0.2778142626035009,2,4,-0.641897350602982,1,2,4,1,0,2,1,0,2,1,1,2,1,0,0,0
2,-1.063203899601652,2,9,-0.8198292971633899,1,1,3,1,0,2,0,0,2,1,1,2,1,1,0,0
0,0.2778142626035009,1,0,-0.7192590664988116,1,0,1,0,1,4,3,0,2,0,2,0,1,0,0,1
0,-0.7279493590503636,2,3,-0.23258354468141135,1,2,2,1,0,1,2,0,2,1,1,2,1,0,0,0
1,0.2778142626035009,2,3,0.25796006293078033,1,3,2,0,0,4,1,0,2,0,1,2,1,1,0,0
2,0.2778142626035009,2,4,0.18270821201392798,3,0,1,0,0,4,3,1,2,0,1,0,1,0,0,0
1,-0.2250675482234314,3,4,-0.3229560946142667,1,0,2,1,0,3,0,0,2,1,2,2,1,0,0,0
1,0.2778142626035009,4,0,-0.27267097928197753,2,3,4,1,0,3,1,0,2,1,2,2,1,1,0,0
3,-1.230831169877296,4,0,-0.6665124420243823,1,4,1,1,0,4,0,0,2,1,2,2,2,0,1,0
1,0.6130688031547891,1,1,1.6124933794341227,0,1,3,1,2,4,0,0,0,0,2,2,2,1,0,0
1,0.026373357190034745,4,1,0.01286408120626591,1,4,1,1,0,4,2,0,2,1,1,3,1,1,0,0
2,-0.2250675482234314,0,3,0.0019631121482172067,1,2,1,0,0,4,2,0,0,1,2,2,1,1,0,0
1,0.529255168016967,3,1,1.8899406241696204,4,2,2,1,0,2,2,0,2,1,2,2,1,0,0,0
0,1.2835778842573655,2,0,-0.49104200460611447,1,1,4,0,0,4,2,0,2,1,1,2,1,1,0,1
1,0.2778142626035009,4,4,-0.22062764313387406,1,4,4,1,1,3,0,0,2,1,2,2,1,0,0,0
2,-0.9793902644638298,2,3,-0.4249329019314966,0,3,2,1,0,1,2,1,2,1,1,2,1,1,0,0
1,0.2778142626035009,2,1,2.1234323485097604,0,2,2,1,0,4,3,0,2,2,1,2,1,1,0,0
1,-0.7279493590503636,2,9,-0.7604014335888664,1,2,2,1,0,2,0,0,2,1,1,2,1,1,1,0
1,-0.8955766293260078,2,0,-0.5951286769023215,1,2,3,1,0,2,0,0,2,1,1,1,2,0,1,0
0,-0.7279493590503636,2,0,-0.47310815228480857,1,2,4,0,2,4,1,0,2,1,1,2,1,1,0,0
1,-0.7279493590503636,2,4,-0.38590039982041896,2,3,3,1,0,1,3,0,2,1,1,2,1,0,0,0
1,1.2835778842573655,3,9,1.667349868887529,0,1,4,1,0,4,2,0,2,0,2,2,1,1,0,1
1,-0.7279493590503636,4,9,-0.6942923309142484,0,4,4,1,0,4,3,0,2,0,1,1,1,0,0,0
0,-0.2250675482234314,2,0,-0.3479228301988299,2,3,4,1,0,3,2,0,2,1,1,3,2,1,0,0
0,2.28934150591123,4,1,1.0213795411573525,1,4,4,0,0,4,3,0,1,2,2,1,1,0,0,1
0,0.026373357190034745,2,3,0.126796790071033,1,3,1,0,0,4,2,0,2,0,1,1,1,0,0,0
2,-0.47650845363689753,4,4,-0.5982934743707873,0,4,4,1,2,4,0,0,2,1,2,2,1,1,0,0
1,1.2835778842573655,2,3,2.7201724933971363,1,0,4,0,0,2,2,0,2,1,2,3,1,1,0,1
2,-0.2250675482234314,3,3,0.3722444159587103,1,4,4,1,0,3,3,0,2,1,1,3,1,1,0,1
0,-0.2250675482234314,4,6,-0.7203139989883002,1,0,2,0,0,4,3,0,2,2,3,0,2,0,0,1
0,-0.7279493590503636,2,0,-0.6907758892826198,1,1,3,0,0,1,0,0,2,1,1,1,1,0,0,1
1,-0.9793902644638298,4,3,-0.2927146965822607,1,0,2,1,0,3,2,0,2,1,1,3,1,0,0,0
