status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
1,-0.8825422367153195,2,0,-0.6980023678433876,0,2,4,1,2,4,1,0,2,1,1,1,1,0,0,0
0,-0.8825422367153195,4,0,-0.36724085932559486,1,1,1,1,0,3,0,0,2,0,2,1,2,0,1,1
2,-1.2131236713695783,2,4,-0.9531713856806119,1,1,3,1,0,3,0,0,2,1,1,1,1,0,1,1
1,0.27449278457458604,2,1,1.0778888216663067,0,4,3,1,0,4,2,0,2,1,1,3,2,1,0,1
2,0.27449278457458604,2,1,2.940019331529889,1,2,1,0,0,4,2,1,2,0,2,3,1,0,0,0
2,0.27449278457458604,3,4,-0.6114081531670557,2,3,3,0,0,2,1,1,2,0,2,2,1,1,0,1
1,-0.7172515193881902,2,3,-0.8917746678978027,1,2,4,0,0,1,0,0,2,1,1,2,1,1,0,1
0,0.27449278457458604,4,1,-0.11313652445570253,1,4,4,1,0,4,1,0,2,1,2,2,1,1,0,1
1,-1.2131236713695783,2,0,0.08595919043537231,1,2,2,1,2,3,1,0,2,0,1,2,1,0,0,1
2,-0.22137936740680209,3,6,1.0392053405199124,1,2,2,1,0,4,0,0,2,1,1,1,2,1,0,1
1,-0.46931544339749615,3,3,-0.8218604863763379,4,3,3,0,0,2,1,0,2,1,2,2,1,0,0,1
0,-0.0560886500796727,4,0,-0.36937022526025876,1,2,4,1,2,2,1,0,0,0,2,2,1,0,1,0
2,-0.7172515193881902,4,1,-0.5024555961767526,1,0,4,1,0,2,2,0,2,1,2,3,1,1,0,1
0,0.27449278457458604,3,0,0.5657763143796383,1,2,3,1,0,4,3,0,2,2,2,2,2,0,0,0
2,-1.2131236713695783,2,0,4.00292782724962,0,0,1,1,0,2,1,1,2,1,1,0,1,1,0,0
1,-0.8825422367153195,2,1,-0.15182000560209674,2,2,1,1,1,2,0,0,2,1,1,2,2,0,0,1
3,-0.7172515193881902,2,0,-0.6905495870720639,1,1,4,1,0,1,0,0,2,1,1,2,1,0,0,1
1,0.02655670858389198,2,1,0.6999263682634641,0,2,1,1,0,3,2,0,2,1,1,2,1,0,0,1
1,0.27449278457458604,2,4,-0.4879049289565493,2,2,4,1,0,4,2,0,2,0,1,3,1,1,0,1
0,-0.46931544339749615,4,3,-0.6539954718603337,1,2,4,0,0,3,1,0,2,0,2,2,1,0,0,1
1,-0.7172515193881902,2,4,-0.8772240006775994,1,4,4,1,0,4,2,0,2,1,1,2,1,0,0,1
2,-0.0560886500796727,2,1,1.132897441645124,0,0,1,1,0,4,0,0,2,1,1,3,1,1,0,1
1,1.2662370885373622,2,4,0.19846069065011512,0,4,2,0,0,4,0,0,2,1,1,1,1,1,0,1
0,0.27449278457458604,2,4,-0.4573840172263667,1,2,2,1,0,4,0,1,2,0,1,1,2,0,0,0
1,0.27449278457458604,2,3,-0.07587262059908424,3,4,4,1,0,3,3,0,2,0,1,2,1,1,0,1
2,4.24147000042569,2,4,0.8230746981515265,2,2,2,1,0,2,2,1,2,1,1,2,1,0,0,0
1,-0.7172515193881902,4,3,0.019593952138347363,1,4,2,1,0,4,1,0,1,1,1,2,1,0,0,1
1,1.2662370885373622,4,9,1.0746947727643108,0,4,4,1,0,4,0,0,2,1,2,2,1,0,0,1
0,1.2662370885373622,2,0,-0.5088436939807444,1,1,4,0,0,4,2,0,2,1,1,2,1,1,0,0
1,-0.7172515193881902,4,7,-0.18730943784649512,1,4,2,0,0,4,3,0,0,2,3,1,1,0,0,1
2,-0.22137936740680209,2,3,-0.09752117426816725,1,3,2,0,0,4,0,0,2,0,1,2,1,0,0,1
2,-0.46931544339749615,2,6,-0.6983572621658316,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,1
0,-1.047832954042449,4,2,-0.7494620445977652,1,4,3,1,0,4,3,0,0,2,2,3,2,1,0,1
0,2.2579813925001386,2,0,1.592485589210083,1,4,4,1,0,4,3,0,0,2,1,3,1,0,0,0
1,-0.22137936740680209,2,4,-0.43467078058995173,1,1,4,1,0,1,0,0,2,1,1,2,1,0,0,1
1,-1.2131236713695783,2,5,-0.6877104324925121,3,2,1,1,0,4,0,0,2,1,1,2,1,0,0,1
1,-0.46931544339749615,3,4,-0.6380252273503544,1,2,4,1,0,3,0,0,0,1,2,2,1,0,0,1
1,0.27449278457458604,4,3,-0.6000515348488481,1,3,4,1,0,3,1,0,2,1,2,2,1,0,0,1
0,1.2662370885373622,2,0,2.1276662274556104,1,3,2,1,0,1,2,1,2,1,1,2,1,1,0,0
0,-0.22137936740680209,2,4,0.08276514153337645,1,3,4,0,2,1,0,0,2,1,1,2,1,0,0,1
2,-1.047832954042449,2,3,-0.7235547590593544,1,2,3,0,0,4,0,1,2,1,1,2,1,0,0,0
1,-0.7172515193881902,4,4,-0.8161821772172342,0,4,4,1,0,4,2,0,2,1,2,2,1,0,0,1
0,-1.2131236713695783,2,0,4.123946791203018,1,4,1,1,0,4,3,0,0,1,1,3,1,1,0,0
1,0.27449278457458604,4,0,-0.47406405038123395,4,4,4,1,0,4,0,0,2,1,1,2,1,1,0,1
2,0.7703649365559742,2,0,-0.39953624266799737,1,2,4,0,2,2,3,1,0,1,1,2,1,0,0,0
1,-0.9651875953788842,2,3,-0.6965827905536117,1,4,1,1,0,4,2,1,2,1,1,2,1,0,0,1
1,-0.8825422367153195,2,7,-0.9045508635057862,3,4,4,1,0,4,3,0,2,2,1,2,1,1,0,1
2,0.27449278457458604,2,1,3.301656646100308,1,4,4,0,0,2,3,0,2,2,1,3,1,1,0,0
0,-0.22137936740680209,3,7,1.8437507695004234,0,2,1,0,0,2,2,1,2,0,2,2,1,1,0,1
1,1.2662370885373622,3,3,1.5623195718023444,3,3,2,0,0,4,2,0,2,1,2,2,1,1,0,1
0,0.27449278457458604,2,3,0.024562472652563134,1,4,4,1,0,2,1,0,2,0,1,3,1,1,0,0
1,-0.22137936740680209,4,4,-0.6011162178161801,4,4,4,1,0,4,2,0,2,1,2,2,1,0,0,1
3,0.7703649365559742,4,4,0.13493460693264206,0,4,4,1,0,4,1,0,1,1,2,1,1,0,0,1
2,0.27449278457458604,2,4,0.1711338278219284,3,0,1,0,0,4,3,1,2,0,1,0,1,0,0,1
1,-0.7172515193881902,4,4,-0.7043904656473793,1,2,4,0,0,2,1,0,2,1,2,2,1,0,0,1
1,-0.22137936740680209,4,0,-0.17772729114050756,1,3,2,1,0,2,1,0,0,1,2,2,1,0,0,0
2,-0.9651875953788842,2,4,-0.4108928609862048,1,2,2,1,0,2,0,0,2,1,1,1,2,0,0,1
2,2.2579813925001386,2,4,-0.07658240924397221,1,3,4,1,0,4,0,0,2,1,2,2,1,0,0,0
1,0.27449278457458604,4,6,-0.4321865203328439,1,2,4,1,0,2,0,0,2,1,2,2,1,1,0,1
1,0.27449278457458604,2,0,-0.6394448046401303,2,1,4,1,0,3,0,0,2,1,1,2,1,1,0,1
3,-0.9651875953788842,2,4,-0.7629480288506366,2,4,2,1,0,4,0,0,2,1,1,2,1,0,0,1
1,2.2579813925001386,4,0,2.4314557674676602,3,2,2,1,0,2,3,0,0,2,1,2,1,0,0,0
2,-1.2131236713695783,2,4,-0.8953236111222426,1,2,2,0,2,3,0,0,2,1,1,2,1,0,0,1
0,-1.2131236713695783,2,5,-1.040830283324276,1,1,4,0,0,1,0,0,2,1,1,2,1,0,0,1
1,1.2662370885373622,2,3,2.7320512585777146,1,0,4,0,0,2,2,0,2,1,2,3,1,1,0,0
0,-0.46931544339749615,2,0,-0.27141939226571926,1,0,1,0,0,4,2,1,2,0,1,2,1,0,0,1
2,-0.7172515193881902,2,3,-0.8250545352783338,2,1,4,0,0,4,2,0,0,0,4,2,1,0,0,0
1,-0.5519608020610608,3,0,-0.8779337893224873,1,2,4,1,0,2,2,0,2,1,2,1,1,0,0,1
2,-0.9651875953788842,4,7,-0.7593990856261968,4,4,4,1,0,3,3,0,2,2,2,2,2,0,0,0
1,0.27449278457458604,4,7,-0.5957928029795203,1,4,4,1,0,4,3,0,2,2,2,2,2,0,0,1
0,2.0100453165094443,0,9,3.0308722780755484,1,4,2,1,0,4,2,0,2,0,2,2,1,0,0,0
0,-0.7172515193881902,2,7,-0.9198113193708775,1,2,4,1,0,4,2,0,2,0,1,1,2,0,0,0
3,0.02655670858389198,4,7,-0.3395591021749641,1,1,2,1,0,1,2,0,2,0,1,2,1,0,0,0
1,-1.2131236713695783,2,8,-0.7231998647369104,0,0,4,1,0,4,1,0,2,1,1,3,2,1,0,1
2,0.27449278457458604,2,4,-0.4644819036752464,1,4,4,0,0,4,2,1,2,1,1,2,1,1,0,1
2,2.2579813925001386,0,9,3.168571275183814,0,2,2,1,0,2,2,0,0,1,1,3,1,1,0,1
1,1.2662370885373622,2,1,1.723796488514357,1,2,1,0,0,2,1,0,0,1,1,2,1,0,0,1
3,0.27449278457458604,2,4,-0.6738695539171967,2,4,4,0,0,2,3,0,2,2,1,2,1,1,0,1
2,-1.2131236713695783,3,3,-0.7899199973563794,1,0,4,1,0,1,1,0,1,1,2,3,1,1,0,1
2,-1.2131236713695783,2,4,-0.43041204872062394,1,1,4,1,0,3,2,0,2,0,1,3,1,1,0,1
3,-0.8825422367153195,4,0,-0.885386570093811,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,1
1,-0.7172515193881902,4,0,-0.7171666612553628,1,4,4,1,0,4,0,0,2,1,2,1,1,0,0,1
1,0.27449278457458604,4,9,0.3063485646730862,2,2,3,1,0,3,1,0,2,1,2,1,1,1,0,1
1,-0.7172515193881902,2,9,-0.7806927449728358,1,2,2,1,0,2,0,0,2,1,1,2,1,1,1,1
1,-0.7172515193881902,2,0,-0.4055694461495451,0,4,4,0,0,4,3,0,2,2,1,3,1,1,0,1
2,0.27449278457458604,4,7,0.875599057873236,1,1,2,0,0,4,3,1,2,2,2,2,1,1,0,1
2,2.2579813925001386,2,0,1.849429078659527,0,3,1,0,0,2,2,1,2,1,1,2,1,0,0,1
1,0.27449278457458604,4,3,0.17787681994836407,4,2,4,1,0,4,0,0,2,1,1,2,1,1,0,1
1,0.27449278457458604,2,1,2.1297955933902744,0,2,2,1,0,4,3,0,2,2,1,2,1,1,0,1
2,-0.9651875953788842,2,7,-0.7370407433122258,1,3,4,0,0,4,1,0,2,1,2,3,1,1,0,1
2,0.27449278457458604,4,1,1.590711117597863,4,4,2,0,0,4,3,0,2,0,1,2,1,0,0,1
0,-0.7172515193881902,2,3,-0.7051002542922673,1,2,4,1,2,1,1,1,2,1,1,1,1,0,0,1
0,0.7703649365559742,2,4,-0.2675155547188354,1,4,1,1,2,3,1,0,2,1,1,2,2,0,0,1
1,0.52242886056528,3,9,0.6534352120233022,1,3,3,1,0,4,2,0,2,1,2,2,1,0,0,1
0,-0.7172515193881902,2,0,0.13316013532042215,4,2,1,1,0,3,1,0,2,1,1,2,2,0,0,1
2,-0.46931544339749615,4,4,-0.1944073242953748,0,3,4,1,2,2,0,0,0,1,3,2,1,1,0,1
2,-0.7172515193881902,2,4,-0.7526560934997611,1,4,3,1,2,3,0,0,0,1,2,1,1,0,0,1
1,-0.7172515193881902,4,7,0.10263922359023954,0,1,2,1,0,1,1,0,2,1,2,1,2,0,0,1
1,-0.46931544339749615,2,4,-0.7320722227980101,3,4,4,1,0,3,1,0,1,1,1,2,1,1,0,1
0,0.27449278457458604,2,0,-0.7065198315820432,0,3,4,0,0,4,3,0,2,0,1,2,1,0,0,0
0,-0.22137936740680209,4,3,-0.7902748916788234,1,1,4,0,0,4,1,1,2,0,1,2,1,0,0,1
1,0.27449278457458604,2,4,-0.6742244482396407,3,3,4,0,0,1,2,0,2,1,1,2,1,0,0,1
1,-0.46931544339749615,2,4,0.10370390655757149,1,4,4,0,0,2,2,0,0,0,1,3,1,1,0,1
3,0.27449278457458604,4,4,-0.04535170886890165,0,2,3,1,0,2,2,0,2,1,2,2,1,1,0,1
1,-0.46931544339749615,4,3,-0.6231196658077071,0,4,4,1,0,4,1,0,2,1,1,2,1,0,0,1
1,-0.46931544339749615,2,1,0.19029812123390352,2,1,1,0,0,4,2,1,2,1,1,2,1,1,0,1
0,2.0100453165094443,2,4,-0.5077790110134124,1,2,4,1,0,4,3,1,2,2,1,2,1,1,0,0
2,-0.7172515193881902,2,0,-0.45206060238970697,1,3,3,1,0,4,1,0,2,0,1,2,2,1,0,1
1,-0.46931544339749615,1,4,-0.6057298440079518,2,4,4,1,0,4,2,0,0,1,1,1,2,0,0,1
0,0.27449278457458604,2,2,-0.5397195000333709,1,4,4,0,2,4,0,0,2,1,1,1,1,1,0,1
1,-0.46931544339749615,2,5,-0.7146824009982549,3,3,4,1,0,3,1,0,2,1,2,2,1,1,0,1
0,0.7703649365559742,4,1,1.0331721370383646,2,3,1,1,0,4,2,1,2,0,2,2,1,0,0,1
1,-1.2131236713695783,0,4,-1.0113740545614252,1,4,4,1,0,4,2,0,2,1,1,1,1,0,0,1
2,-1.2131236713695783,1,7,-1.0088897943043174,4,1,4,0,0,2,1,1,0,0,1,2,2,0,0,0
2,-0.22137936740680209,4,9,-0.49287344947076506,0,2,4,1,0,4,0,0,0,1,2,2,1,0,0,1
2,-0.7172515193881902,2,3,-0.09184286510906352,1,1,3,0,0,1,0,0,2,0,1,3,1,0,0,1
1,1.2662370885373622,4,4,2.2323600525765857,1,2,2,0,0,2,2,0,1,1,2,2,1,0,0,1
1,0.7703649365559742,4,4,1.2301384859947757,0,3,2,1,0,3,1,0,2,1,2,2,1,0,0,1
2,1.5141731645280563,4,4,0.5881346566936092,1,3,2,1,2,2,0,0,2,1,2,2,1,0,0,0
0,0.27449278457458604,2,0,0.5469669152901071,1,3,2,1,1,3,1,0,2,1,1,2,1,1,0,0
3,-0.7172515193881902,1,9,-0.9464283935541762,1,1,4,0,0,1,0,0,2,1,1,0,1,0,0,0
0,0.27449278457458604,1,4,-0.6138924134241635,1,3,4,1,2,4,2,1,0,0,1,1,1,0,0,0
0,-0.22137936740680209,2,3,-0.2849053765185906,1,0,4,1,0,1,2,0,2,1,1,0,1,0,0,0
2,2.2579813925001386,0,9,3.955371988042126,1,2,2,1,0,2,2,0,2,1,1,2,1,1,0,0
0,1.2662370885373622,2,4,-0.34559230565651183,1,2,4,1,0,4,2,0,2,0,1,2,1,0,0,0
0,0.27449278457458604,1,2,-0.6806125460436324,0,4,4,1,0,3,2,0,1,1,1,3,1,1,0,0
1,-0.46931544339749615,4,4,-0.6447682194767901,1,2,4,0,0,2,2,0,2,1,1,1,1,0,0,1
0,0.02655670858389198,2,4,0.028821204521890936,4,1,4,0,0,2,2,0,0,1,1,2,1,0,0,1
2,-0.22137936740680209,4,4,-0.7207156044798025,1,2,4,1,0,2,2,0,2,1,1,2,1,0,0,0
2,-0.7172515193881902,4,0,-0.05386917260755726,1,1,1,1,0,3,0,0,0,1,2,1,2,0,0,1
1,0.27449278457458604,2,0,-0.36227233881137905,0,1,4,1,0,1,1,0,2,1,1,2,1,0,0,1
0,-1.2131236713695783,4,3,-0.4981968643074248,1,0,4,1,0,4,3,0,2,2,3,3,1,1,0,1
3,-0.7172515193881902,4,0,-0.6373154387054665,3,0,2,1,0,4,3,0,0,2,3,0,1,0,0,1
0,-0.22137936740680209,4,4,-0.49535770972787296,1,3,4,1,0,1,1,0,2,1,2,3,1,1,0,1
2,0.27449278457458604,0,9,0.34254778556237253,1,2,1,1,0,4,0,0,2,1,3,1,1,1,0,0
0,-0.46931544339749615,3,3,0.13032098074087026,1,4,1,0,0,4,1,0,2,1,2,1,1,0,0,1
1,-0.7172515193881902,2,4,-0.3920834618966737,1,1,2,0,0,2,2,0,0,1,1,2,1,0,0,1
2,0.52242886056528,4,4,-0.2682253433637234,3,2,4,1,0,2,1,1,2,1,2,1,1,0,0,0
3,1.7621092405187504,0,9,1.0693713579276511,1,1,2,1,0,1,1,0,2,1,2,2,1,0,0,1
1,1.2662370885373622,2,4,-0.3129420279916653,0,2,4,0,0,4,2,0,2,1,1,2,1,0,0,1
0,-1.047832954042449,4,0,0.04337187174209427,1,3,1,1,0,4,0,0,2,1,2,1,1,0,1,1
2,-0.9651875953788842,2,4,-0.8821925211918151,3,2,4,0,0,3,0,0,2,1,1,1,1,0,0,1
1,0.27449278457458604,2,0,1.4611746899058091,1,2,1,1,0,4,1,0,2,1,1,1,2,0,0,1
1,-0.9651875953788842,2,9,-0.64831716270123,1,3,3,0,0,2,2,0,2,1,2,2,1,0,0,1
0,-0.7172515193881902,2,4,-0.9045508635057862,2,1,4,1,0,3,3,0,2,1,1,1,1,1,0,0
2,-0.7172515193881902,2,0,-0.8658673823593919,2,1,4,0,0,2,1,1,0,1,1,1,1,0,0,0
0,0.02655670858389198,4,0,-0.9599143778070476,1,4,4,1,0,4,0,0,2,1,2,2,1,0,0,1
1,-0.8825422367153195,2,0,-0.6593188866969935,2,2,3,1,0,2,0,0,2,0,1,1,1,0,1,1
1,-1.1304783127060136,4,4,-0.9034861805384542,0,4,4,1,0,2,1,0,2,0,2,1,1,1,0,1
1,3.249725696462914,3,4,4.392601793293114,1,3,2,1,0,4,2,1,2,1,2,2,1,1,0,1
0,0.27449278457458604,2,3,-0.09929564588038717,0,2,2,1,0,4,2,1,2,1,1,2,1,0,0,0
2,0.52242886056528,2,9,0.22685223644563382,1,2,4,1,0,2,2,0,2,1,1,2,2,1,0,0
2,-1.2131236713695783,2,4,-0.7835318995523877,1,4,4,1,0,4,2,0,2,1,1,2,2,0,0,1
2,0.52242886056528,3,1,0.9543855974558003,1,4,1,1,0,2,2,0,2,1,2,3,1,1,0,1
2,2.2579813925001386,2,0,1.1655477193099706,2,3,3,1,0,2,1,1,2,1,1,2,1,0,0,0
1,-1.2131236713695783,4,3,-0.7292330682184582,0,2,1,1,0,2,1,0,2,1,2,2,1,0,0,1
2,2.2579813925001386,2,4,2.727437632385943,4,3,1,1,1,2,3,0,0,1,2,2,1,1,0,0
2,-0.7172515193881902,4,0,-0.8225702750212259,1,3,2,1,0,3,0,0,2,1,2,1,2,0,0,1
1,-0.7172515193881902,4,9,-0.34914124888095166,1,0,4,1,0,2,2,0,1,1,2,3,1,1,0,0
2,-0.7172515193881902,2,0,-0.7029708883576034,1,1,3,0,0,1,2,0,2,0,1,2,1,0,0,0
2,-0.22137936740680209,3,0,-0.1337203951574536,0,4,4,1,0,4,2,0,2,1,1,2,2,0,0,1
1,0.27449278457458604,4,4,-0.37362895712958655,2,4,4,1,0,4,1,0,0,1,2,2,1,0,0,1
1,-0.46931544339749615,2,4,-0.46022317180591854,0,4,4,1,0,2,2,0,2,1,1,2,1,0,0,1
0,-0.7172515193881902,2,4,-0.5663365742166697,3,4,3,1,0,1,0,0,2,1,1,2,1,0,0,1
1,-0.7172515193881902,4,3,-0.6649971958560972,3,3,3,0,0,4,2,0,2,0,1,2,1,1,0,1
1,0.27449278457458604,3,9,-0.10568374368437887,0,2,4,1,0,4,0,0,2,1,2,2,2,1,0,1
1,-0.9651875953788842,4,7,-0.8303779501149935,3,4,4,1,0,2,2,0,2,1,2,2,1,1,0,1
1,0.27449278457458604,3,1,0.49799149879283733,1,3,3,1,0,3,2,0,2,1,2,1,1,1,0,1
2,-0.6346061607246255,4,4,-0.8495422435269686,1,1,4,1,2,4,0,1,2,1,2,2,1,0,0,1
0,-0.22137936740680209,2,0,-0.7310075398306781,1,1,4,0,0,3,2,1,2,0,1,2,1,1,0,0
0,1.2662370885373622,3,9,-0.40131071428021725,1,3,2,1,0,1,2,1,2,1,2,2,1,1,0,0
0,-0.7172515193881902,1,8,-1.0422498606140518,1,4,4,1,0,1,2,0,0,1,1,1,1,0,0,1
1,-0.46931544339749615,2,4,-0.6706755050152009,0,2,4,1,0,2,0,0,2,0,1,2,1,1,0,1
3,-0.46931544339749615,2,4,-0.33671994759541224,1,1,2,0,0,3,0,0,2,1,1,1,1,0,0,0
1,0.02655670858389198,2,9,-0.60466516104062,4,4,4,0,0,4,0,0,0,1,1,1,1,0,0,1
0,0.27449278457458604,2,0,-0.6759989198518607,0,2,4,0,0,4,0,0,2,0,1,2,1,0,0,0
1,3.249725696462914,4,0,3.719367263616877,0,4,2,1,0,4,3,0,0,2,1,3,1,1,0,1
1,-1.2131236713695783,2,3,0.47385868486664645,1,1,1,0,0,4,1,0,2,1,1,2,1,0,0,0
0,-0.7172515193881902,2,0,-0.8931942451875786,1,3,4,1,0,2,0,0,2,1,1,2,1,0,0,0
3,-0.22137936740680209,2,3,-0.08048624679085603,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
1,0.27449278457458604,1,9,-0.6092787872323917,1,3,4,1,0,4,2,0,0,1,1,2,1,1,0,1
1,-0.7172515193881902,2,0,-0.14791616805521293,0,0,4,1,0,4,3,0,2,1,1,3,1,1,0,1
1,0.27449278457458604,4,4,-0.23592996002132088,1,4,4,1,1,3,0,0,2,1,2,2,1,0,0,1
1,0.27449278457458604,4,0,-0.2884543197430305,2,3,4,1,0,3,1,0,2,1,2,2,1,1,0,1
1,0.27449278457458604,2,4,-0.3118773450243334,3,4,3,1,0,2,2,0,0,1,2,2,1,1,0,0
2,0.27449278457458604,3,9,1.309989708544672,2,3,4,1,0,4,2,0,2,0,1,3,1,1,0,1
0,-0.7172515193881902,4,4,-1.0259247217816285,1,3,4,0,0,3,0,0,2,1,4,1,1,1,0,1
0,0.27449278457458604,2,3,0.31699539434640567,1,2,4,1,0,4,1,0,2,1,1,2,1,0,0,1
1,-0.8825422367153195,2,8,-0.8452835116576408,0,3,4,0,0,3,1,0,2,1,1,2,1,1,0,1
0,-0.7172515193881902,2,0,-0.7104236691289271,1,1,3,0,0,1,0,0,2,1,1,1,1,0,0,0
1,0.27449278457458604,2,3,-0.8328622103721014,0,3,4,1,0,2,2,0,1,1,1,2,1,1,0,1
2,1.2662370885373622,2,1,2.1727378064059963,1,1,1,1,0,4,2,0,2,0,1,3,1,1,0,0
2,-0.22137936740680209,4,3,1.094923749143618,1,4,2,1,0,1,3,0,2,1,1,2,1,1,0,1
1,-0.7172515193881902,4,9,-0.7420092638264416,1,2,3,0,0,2,0,0,2,1,2,2,1,0,0,1
0,1.2662370885373622,2,3,0.12215841132465864,1,2,1,1,2,2,1,0,2,1,1,2,2,0,0,1
2,2.2579813925001386,1,0,3.1561499738982746,0,0,4,1,1,4,3,0,2,2,1,3,1,1,0,1
1,-1.3784143886967077,4,0,-0.646187796766566,1,3,2,1,0,1,0,0,2,1,3,1,2,0,0,1
0,-1.2131236713695783,2,1,-0.6827419119782964,3,0,1,0,0,2,1,1,2,0,1,0,1,1,0,1
0,-0.7172515193881902,2,0,-0.7480424673079893,1,2,4,1,0,3,0,0,2,1,1,1,1,0,0,1
1,2.7538535444815264,0,1,2.1862237906588677,0,2,2,1,0,2,1,0,2,1,1,1,2,0,0,1
1,0.27449278457458604,2,4,0.05472849006030175,3,4,3,1,0,2,2,0,2,1,1,2,2,1,0,1
1,-0.22137936740680209,2,0,-0.2178303495766777,0,3,4,1,0,3,1,0,2,1,1,2,1,0,1,1
1,-1.2131236713695783,4,0,-1.0340872911978403,2,2,4,0,0,4,2,0,2,1,2,1,1,0,0,1
3,-0.7172515193881902,2,4,-0.49500281540542895,1,2,2,0,0,2,2,0,2,0,1,1,1,1,0,1
1,3.249725696462914,2,0,2.5162755105317727,1,4,2,1,0,4,1,0,2,1,1,3,1,1,0,1
0,0.27449278457458604,4,0,-0.7370407433122258,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,0
2,-0.7172515193881902,4,5,-0.6571895207623295,1,3,4,1,0,3,1,0,2,1,1,2,1,0,0,1
2,-0.22137936740680209,2,9,-0.4836461970872215,4,1,3,1,0,3,0,0,0,1,1,2,1,1,0,1
0,0.27449278457458604,1,1,0.12641714319398645,1,2,1,0,2,4,2,1,0,0,1,2,1,0,1,1
1,1.7621092405187504,4,3,0.27192381539601973,3,2,4,1,0,4,0,0,2,1,2,2,1,1,0,1
0,0.27449278457458604,2,1,-0.11065226419859464,0,4,4,1,0,4,3,0,0,2,1,2,2,1,0,1
2,-0.7172515193881902,2,4,1.132897441645124,0,0,2,1,0,1,3,0,2,1,1,3,1,1,0,0
1,2.2579813925001386,4,7,1.005845274210178,1,2,1,1,0,3,3,0,0,2,1,2,1,1,0,1
2,-0.7172515193881902,2,4,-0.69019469274962,1,1,2,1,0,1,2,1,1,1,1,2,1,0,0,0
1,1.2662370885373622,2,7,-0.517006263396956,1,2,4,1,0,4,3,0,1,2,1,2,1,1,0,0
1,0.7703649365559742,4,4,-0.15785320908364447,1,2,4,0,0,2,2,0,2,1,1,2,1,1,0,1
2,2.2579813925001386,2,4,0.9494170769415846,1,2,2,0,0,2,0,1,2,1,1,2,1,0,0,0
1,-0.22137936740680209,4,3,-0.5177160520418439,1,2,4,0,0,2,3,0,2,1,2,2,1,0,0,1
2,-0.46931544339749615,1,0,1.268467072818726,2,0,1,1,0,2,1,0,2,1,1,3,2,1,0,0
2,-0.9651875953788842,4,7,-0.6298626579341428,1,4,2,0,0,3,2,0,2,1,2,3,1,1,0,0
0,1.7621092405187504,2,3,1.6347180135809172,1,3,2,1,2,4,1,0,2,2,1,2,2,0,0,1
1,-0.7998968780517549,4,0,-0.668191244758093,1,1,4,0,0,4,2,0,2,1,2,3,1,0,0,1
1,1.2662370885373622,2,9,0.875244163550792,2,3,2,1,0,2,2,0,2,1,2,2,1,1,0,1
2,-0.22137936740680209,2,4,-0.7008415224229395,1,4,4,1,2,2,0,0,2,1,1,1,1,0,0,1
1,-0.46931544339749615,2,3,-0.20150521074425445,1,1,2,1,0,3,1,0,0,1,2,1,1,0,0,1
2,-0.7998968780517549,4,0,-0.6933887416516158,4,2,4,0,0,4,2,0,2,1,2,2,1,0,0,1
0,-0.22137936740680209,2,3,-0.7611735572384167,1,0,4,0,0,2,2,0,2,1,1,2,1,0,0,0
1,0.27449278457458604,4,4,-0.624539243097483,4,2,4,0,0,1,0,0,2,1,2,1,1,0,0,1
0,2.2579813925001386,2,1,0.5366749799392315,1,3,4,1,0,3,1,0,2,1,1,2,2,0,0,1
1,0.27449278457458604,4,4,0.6484666915090864,1,1,3,1,0,3,3,0,2,2,3,2,1,1,0,1
0,-0.7998968780517549,4,0,0.23536970018428943,1,2,1,1,0,2,0,0,2,1,2,1,2,0,0,1
1,1.2662370885373622,2,1,0.5004757590499452,1,2,2,1,0,2,3,0,2,2,1,3,1,1,0,1
2,0.27449278457458604,4,4,-0.5439782319026987,1,4,4,1,0,2,1,0,2,1,2,1,1,0,0,1
2,0.27449278457458604,2,4,-0.06522579092576473,2,1,3,1,0,2,2,1,2,0,1,2,1,1,0,0
0,-0.22137936740680209,0,9,-0.06096705905643693,1,3,3,1,0,1,1,0,0,1,1,2,1,1,0,1
2,-0.6346061607246255,2,4,-0.41692606446775254,1,1,2,0,2,4,1,1,2,1,1,1,1,0,0,1
2,-0.46931544339749615,4,4,-0.6170864623261594,0,4,4,1,2,4,0,0,2,1,2,2,1,1,0,1
2,1.2662370885373622,2,7,0.15445379466706116,0,2,2,1,0,2,2,0,2,1,1,2,1,0,0,1
1,-1.2131236713695783,4,4,-0.7235547590593544,2,2,1,0,0,1,1,0,2,1,2,2,1,0,0,1
0,2.2579813925001386,1,9,1.5648038320594524,1,3,2,0,2,4,2,0,2,0,1,2,1,0,0,0
1,2.2579813925001386,2,9,0.5565490619960947,1,0,3,1,0,2,2,0,0,0,1,3,1,1,0,0
2,-0.7172515193881902,4,0,-0.4545448626468148,2,1,4,1,0,1,2,0,2,1,1,2,1,0,0,1
2,-0.7172515193881902,2,9,-0.864092910747172,2,3,2,0,0,4,0,1,2,0,1,1,1,0,0,1
